name,ttm,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
	PurchaseOfBusiness,"-124,000,000","-124,000,000","-363,000,000","-1,724,000,000","-11,221,000,000","-650,000,000","-6,239,000,000","-3,488,000,000","-3,305,000,000","-4,702,000,000","-1,847,000,000","-5,606,000,000","-1,159,000,000",,,,,,,,,,,,,,,,,,,,,,,
	PurchaseOfInvestment,"-5,731,000,000","-5,731,000,000","-1,400,000,000","-25,282,000,000","-25,867,000,000","-24,562,000,000","-31,421,000,000","-32,316,000,000","-32,160,000,000","-38,625,000,000","-31,009,000,000","-15,703,000,000","-9,315,000,000","-5,624,000,000","-5,405,000,000","-2,986,000,000","-7,101,000,000","-10,310,000,000","-4,713,000,000","-6,087,000,000","-1,583,811,000","-886,571,000","-1,250,501,000","-1,196,066,000","-524,313,000","-238,960,000","-176,500,000",,"-81,300,000","-23,200,000",,"-500,000",,,,
	SaleOfInvestment,"17,262,000,000","17,262,000,000","29,980,000,000","23,117,000,000","17,615,000,000","21,247,000,000","20,004,000,000","28,845,000,000","30,159,000,000","35,594,000,000","27,120,000,000","11,220,000,000","8,404,000,000","4,281,000,000","5,756,000,000","3,676,000,000","12,194,000,000","8,009,000,000","5,942,000,000","4,384,000,000","725,155,000","8,517,673,000","1,080,907,000","803,402,000","252,077,000","177,491,000","130,800,000","44,500,000",,,"5,000,000",,,,,
	NetOtherInvestingChanges,,,,,,,,,,,,,,,,,"-2,000,000","-71,000,000","-43,000,000","-157,000,000","-82,790,000","-474,602,000","-286,058,000","-201,499,000","-114,404,000","-181,627,000","-188,100,000","-63,700,000","-35,400,000","-46,600,000","-50,700,000","-28,700,000",,,,
	InvestingCashFlow,"9,843,000,000","9,843,000,000","26,557,000,000","-5,625,000,000","-21,494,000,000","-5,154,000,000","-19,047,000,000","-7,539,000,000","-5,956,000,000","-8,381,000,000","-6,081,000,000","-10,319,000,000","-2,599,000,000","-9,076,000,000","-4,971,000,000","-3,359,000,000","-5,753,000,000","-2,561,000,000","895,000,000","-2,138,000,000","-1,254,705,000","6,893,057,000","-802,244,000","-922,521,000","-777,381,000","-551,488,000","-495,800,000","-269,900,000","-158,000,000","-116,400,000","-106,400,000","-118,500,000",,,,
CashFlowFromContinuingFinancingActivities,"-6,132,000,000","-6,132,000,000","-42,056,000,000","-9,982,000,000","9,086,000,000","-9,856,000,000","9,850,000,000","-4,068,000,000","-8,500,000,000","-6,099,000,000","516,000,000","2,664,000,000","-4,422,000,000","3,281,000,000","-1,139,000,000","1,527,000,000","1,884,000,000","-1,289,000,000","-2,454,000,000","-2,465,000,000","-3,805,008,000","-4,183,236,000","-484,713,000","-282,846,000","-57,122,000","-88,291,000","-16,000,000","-51,300,000","-24,300,000","-76,400,000","73,500,000","89,300,000",,,,
	RepaymentOfDebt,"-4,500,000,000","-4,500,000,000","-4,500,000,000","-9,800,000,000","-4,094,000,000","-2,000,000,000","-1,500,000,000","0","-2,950,000,000","-1,405,000,000","-3,143,000,000","-3,582,000,000","-1,004,000,000",,,,,,,,,,,,,,,,,,,,,,,
	CommonStockIssuance,"1,588,000,000","1,588,000,000","2,155,000,000","2,402,000,000","2,181,000,000","1,425,000,000","1,802,000,000","2,135,000,000","1,527,000,000","733,000,000","1,376,000,000","874,000,000","760,000,000","1,288,000,000","924,000,000","632,000,000","596,000,000","354,000,000","356,000,000","332,000,000","535,902,000","1,128,292,000","602,223,000","204,292,000","174,082,000","92,791,000","60,600,000","38,700,000","31,700,000","22,200,000","19,700,000","33,900,000",,,,
	RepurchaseOfCapitalStock,"-19,905,000,000","-19,905,000,000","-36,643,000,000","-11,853,000,000","-3,844,000,000","-10,529,000,000","-8,087,000,000","-9,813,000,000","-11,021,000,000","-5,856,000,000","-1,160,000,000","-992,000,000","-3,972,000,000","-2,023,000,000","-3,937,000,000","-2,067,000,000","-1,343,000,000","-1,499,000,000","-2,653,000,000","-2,792,000,000","-4,340,784,000","-5,306,771,000","-1,086,953,000","-489,823,000","-528,209,000","-113,087,000","-75,900,000","-81,200,000","-43,600,000",,,,,,,
	CashDividendsPaid,"-3,070,000,000","-3,070,000,000","-2,932,000,000","-3,140,000,000","-2,631,000,000","-2,541,000,000","-2,255,000,000","-2,178,000,000","-1,433,000,000","-1,205,000,000","-1,061,000,000","-1,004,000,000","-303,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetOtherFinancingCharges,"-133,000,000","-133,000,000","-136,000,000","-34,000,000","-258,000,000","39,000,000","48,000,000","222,000,000","403,000,000","-66,000,000","150,000,000","148,000,000","97,000,000","405,000,000","213,000,000","-39,000,000","-44,000,000",,"-166,000,000",,,,,,,"17,175,000","200,000","100,000","-100,000",,,"-100,000",,,,
	CashFlowFromContinuingFinancingActivities,"-6,132,000,000","-6,132,000,000","-42,056,000,000","-9,982,000,000","9,086,000,000","-9,856,000,000","9,850,000,000","-4,068,000,000","-8,500,000,000","-6,099,000,000","516,000,000","2,664,000,000","-4,422,000,000","3,281,000,000","-1,139,000,000","1,527,000,000","1,884,000,000","-1,289,000,000","-2,454,000,000","-2,465,000,000","-3,805,008,000","-4,183,236,000","-484,713,000","-282,846,000","-57,122,000","-88,291,000","-16,000,000","-51,300,000","-24,300,000","-76,400,000","73,500,000","89,300,000",,,,
ChangeInCashSupplementalAsReported,"16,725,000,000","16,725,000,000","-1,106,000,000","-164,000,000","1,632,000,000","-1,564,000,000","3,947,000,000","3,156,000,000","-342,000,000","-1,208,000,000","6,249,000,000","919,000,000","733,000,000","2,044,000,000","-441,000,000","2,765,000,000","-244,000,000","-599,000,000","1,642,000,000","-1,354,000,000","-2,980,040,000","5,643,491,000","512,034,000","383,519,000","174,420,000","235,584,000","75,300,000","120,300,000","131,300,000","51,800,000","56,600,000","0",,,,
BeginningCashPosition,"20,514,000,000","20,514,000,000","21,620,000,000","21,784,000,000","20,152,000,000","21,716,000,000","17,769,000,000","14,613,000,000","14,955,000,000","16,163,000,000","9,914,000,000","8,995,000,000","8,262,000,000","6,218,000,000","6,659,000,000","3,894,000,000","4,138,000,000","4,737,000,000","3,095,000,000","4,449,000,000","7,429,206,000","1,785,715,000","1,273,681,000","890,162,000","715,742,000","480,158,000","404,800,000","284,600,000","153,300,000","101,500,000","44,800,000","44,900,000",,,,
EndCashPosition,"37,239,000,000","37,239,000,000","20,514,000,000","21,620,000,000","21,784,000,000","20,152,000,000","21,716,000,000","17,769,000,000","14,613,000,000","14,955,000,000","16,163,000,000","9,914,000,000","8,995,000,000","8,262,000,000","6,218,000,000","6,659,000,000","3,894,000,000","4,138,000,000","4,737,000,000","3,095,000,000","4,449,166,000","7,429,206,000","1,785,715,000","1,273,681,000","890,162,000","715,742,000","0","0","0","0","0","0",,,,
FreeCashFlow,"11,575,000,000","11,575,000,000","12,891,000,000","13,650,000,000","12,105,000,000","12,372,000,000","12,945,000,000","14,341,000,000","13,574,000,000","13,095,000,000","10,764,000,000","8,451,000,000","7,726,000,000","7,159,000,000","5,201,000,000","4,305,000,000","3,364,000,000","2,988,000,000","2,732,000,000","2,965,000,000","1,865,859,000","2,660,121,000","1,460,507,000","1,286,221,000","639,763,000","580,765,000","306,700,000","192,800,000","276,200,000","195,700,000","28,700,000","-60,700,000",,,,
	OperatingCashFlow,"13,139,000,000","13,139,000,000","14,551,000,000","15,386,000,000","14,126,000,000","13,561,000,000","14,336,000,000","14,921,000,000","14,224,000,000","13,743,000,000","11,214,000,000","8,681,000,000","8,255,000,000","7,402,000,000","5,520,000,000","4,541,000,000","3,552,000,000","3,177,000,000","3,023,000,000","3,243,000,000","2,179,118,000","2,923,564,000","1,807,099,000","1,614,579,000","1,030,504,000","889,157,000","568,700,000","443,500,000","317,500,000","242,300,000","89,400,000","28,600,000",,,,
	CapitalExpenditure,"-1,564,000,000","-1,564,000,000","-1,660,000,000","-1,736,000,000","-2,021,000,000","-1,189,000,000","-1,391,000,000","-580,000,000","-650,000,000","-648,000,000","-450,000,000","-230,000,000","-529,000,000","-243,000,000","-319,000,000","-236,000,000","-188,000,000","-189,000,000","-291,000,000","-278,000,000","-313,259,000","-263,443,000","-346,592,000","-328,358,000","-390,741,000","-308,392,000","-262,000,000","-250,700,000","-41,300,000","-46,600,000","-60,700,000","-89,300,000",,,,
	FreeCashFlow,"11,575,000,000","11,575,000,000","12,891,000,000","13,650,000,000","12,105,000,000","12,372,000,000","12,945,000,000","14,341,000,000","13,574,000,000","13,095,000,000","10,764,000,000","8,451,000,000","7,726,000,000","7,159,000,000","5,201,000,000","4,305,000,000","3,364,000,000","2,988,000,000","2,732,000,000","2,965,000,000","1,865,859,000","2,660,121,000","1,460,507,000","1,286,221,000","639,763,000","580,765,000","306,700,000","192,800,000","276,200,000","195,700,000","28,700,000","-60,700,000",,,,
