name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
	PurchaseOfBusiness,,,,,,"-18,929,000,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,
	PurchaseOfInvestment,,"-274,491,000,000","-186,987,000,000","-185,740,000,000","-211,402,000,000","-242,362,000,000","-258,992,000,000","-220,823,000,000","-256,907,000,000","-314,250,000,000","-406,046,000,000","-281,115,000,000","-344,336,000,000","-274,426,000,000","-296,124,000,000","-203,023,000,000","-195,932,000,000","-208,040,000,000","-393,875,000,000","-454,146,000,000","-106,547,000,000","-91,016,000,000","-88,229,000,000","-26,320,000,000","-29,571,000,000","-18,531,000,000","-9,231,000,000","-2,948,000,000","-2,093,900,000","-1,700,900,000","-1,205,500,000","-1,219,300,000",,,
	SaleOfInvestment,,"256,224,000,000","179,595,000,000","191,737,000,000","197,708,000,000","223,517,000,000","229,941,000,000","215,931,000,000","245,873,000,000","322,525,000,000","373,502,000,000","219,009,000,000","302,978,000,000","333,099,000,000","208,110,000,000","180,264,000,000","175,788,000,000","199,137,000,000","358,739,000,000","434,945,000,000","102,335,000,000","83,738,000,000","79,536,000,000","22,110,000,000","27,057,000,000","17,275,000,000","7,795,000,000","2,450,000,000","2,042,100,000","1,608,900,000","853,300,000","1,066,100,000",,,
	NetOtherInvestingChanges,,"196,000,000","181,000,000",,,,,,,,,,"-57,678,000,000","-105,686,000,000","-113,763,000,000","-48,951,000,000","-52,399,000,000","-13,594,000,000","-18,656,000,000","-9,567,000,000","-53,071,000,000","-25,010,000,000","-17,231,000,000","-789,000,000","431,000,000","808,000,000","1,775,000,000","-1,965,000,000","435,100,000","-719,000,000","-1,584,500,000","-492,200,000",,,
	InvestingCashFlow,,"-23,374,000,000","-73,118,000,000","-58,228,000,000","-79,588,000,000","14,883,000,000","29,491,000,000","-93,306,000,000","18,571,000,000","11,266,000,000","43,337,000,000","38,286,000,000","-77,611,000,000","-62,377,000,000","-204,206,000,000","-58,425,000,000","-79,231,000,000","-46,307,000,000","-59,122,000,000","-37,609,000,000","-68,375,000,000","-36,010,000,000","-31,619,000,000","-6,617,000,000","-6,243,000,000","-448,000,000","339,000,000","-2,463,000,000","-166,700,000","-818,800,000","-2,015,500,000","-694,700,000",,,
CashFlowFromContinuingFinancingActivities,,"42,933,000,000","44,528,000,000","66,854,000,000","28,292,000,000","-64,773,000,000","-70,270,000,000","30,896,000,000","-25,364,000,000","-56,646,000,000","-77,428,000,000","13,006,000,000","-24,537,000,000","144,494,000,000","206,430,000,000","33,283,000,000","83,311,000,000","64,405,000,000","27,950,000,000","15,248,000,000","64,875,000,000","27,466,000,000","27,962,000,000","6,723,000,000","3,908,000,000","-2,098,000,000","-1,156,000,000","4,301,000,000","-336,100,000","262,700,000","1,417,900,000","-88,300,000",,,
	RepaymentOfDebt,,"-51,029,000,000","-70,238,000,000","-40,986,000,000","-55,460,000,000","-90,099,000,000","-60,022,000,000","-63,994,000,000","-119,739,000,000","-114,158,000,000","-123,099,000,000","-123,743,000,000","-132,901,000,000","-65,517,000,000","-46,468,000,000","-52,364,000,000","-49,686,000,000","-45,800,000,000","-47,169,000,000","-34,795,000,000","-22,330,000,000","-9,819,000,000","-12,307,000,000","-5,129,000,000","-768,000,000","-1,375,000,000","-1,033,000,000","-448,000,000","-971,800,000","-440,400,000","-464,000,000","-211,600,000",,,
	CommonStockIssuance,,,,,,,,"0","0","3,750,000,000",,"17,514,000,000",,,,,,,,,,,,,,,,,,,,,,,
	RepurchaseOfCapitalStock,,"-19,551,000,000","-15,226,000,000","-14,541,000,000","-9,290,000,000","-5,452,000,000","-1,232,000,000","-931,000,000","-5,000,000","-1,000,000","-6,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,
	CashDividendsPaid,,"-5,447,000,000","-5,020,000,000","-3,797,000,000","-2,287,000,000","-1,253,000,000","-633,000,000","-314,000,000","-143,000,000","-107,000,000","-9,000,000","-3,237,000,000","-7,526,000,000","-10,778,000,000","-9,826,000,000","-9,188,000,000","-8,375,000,000","-5,773,000,000","-3,676,000,000","-3,185,000,000","-2,654,000,000","-1,973,000,000","-1,846,000,000","-587,000,000","-382,000,000","-341,000,000","-267,000,000","-139,000,000","-85,000,000","-47,700,000","-39,400,000","-29,000,000",,,
	NetOtherFinancingCharges,,"-364,000,000","-482,000,000","-405,000,000","-316,000,000","-428,000,000","-508,000,000","-452,000,000","-194,000,000","-230,000,000","-806,000,000","-120,000,000","-400,000,000","-951,000,000","-685,000,000","-696,000,000","-511,000,000","-224,000,000","-875,000,000","1,699,000,000","-593,000,000","104,000,000","978,000,000","-313,000,000","-224,000,000","-10,000,000","-4,000,000","-50,000,000","-55,800,000",,,"-3,000,000",,,
	CashFlowFromContinuingFinancingActivities,,"42,933,000,000","44,528,000,000","66,854,000,000","28,292,000,000","-64,773,000,000","-70,270,000,000","30,896,000,000","-25,364,000,000","-56,646,000,000","-77,428,000,000","13,006,000,000","-24,537,000,000","144,494,000,000","206,430,000,000","33,283,000,000","83,311,000,000","64,405,000,000","27,950,000,000","15,248,000,000","64,875,000,000","27,466,000,000","27,962,000,000","6,723,000,000","3,908,000,000","-2,098,000,000","-1,156,000,000","4,301,000,000","-336,100,000","262,700,000","1,417,900,000","-88,300,000",,,
ChangeInCashSupplementalAsReported,,"5,814,000,000","7,589,000,000","732,000,000","2,143,000,000","-11,208,000,000","2,223,000,000","-6,568,000,000","7,752,000,000","729,000,000","2,500,000,000","-3,781,000,000","-6,005,000,000","10,687,000,000","2,237,000,000","6,657,000,000","1,676,000,000","3,244,000,000","-1,287,000,000","4,217,000,000","-827,000,000","610,000,000","1,188,000,000","773,000,000","2,000,000","639,000,000","-299,000,000","2,172,000,000","-42,700,000","21,200,000","99,700,000","31,800,000",,,
BeginningCashPosition,,"188,105,000,000","180,516,000,000","23,043,000,000","20,900,000,000","32,108,000,000","29,885,000,000","36,453,000,000","28,701,000,000","27,972,000,000","25,472,000,000","29,253,000,000","38,206,000,000","26,514,000,000","23,632,000,000","23,556,000,000","21,149,000,000","17,326,000,000","18,515,000,000","14,621,000,000","15,978,000,000","13,837,000,000","12,618,000,000","3,260,000,000","1,866,000,000","1,227,000,000","1,526,000,000","272,000,000","315,000,000","293,800,000","198,400,000","166,600,000",,,
EndCashPosition,,"193,919,000,000","188,105,000,000","23,775,000,000","23,043,000,000","20,900,000,000","32,108,000,000","29,885,000,000","36,453,000,000","28,701,000,000","27,972,000,000","25,472,000,000","29,253,000,000","38,206,000,000","26,514,000,000","28,373,000,000","23,556,000,000","21,149,000,000","17,326,000,000","18,515,000,000","14,621,000,000","14,158,000,000","13,837,000,000","4,033,000,000","1,868,000,000","1,866,000,000","0","0","0","0","0","0",,,
FreeCashFlow,,"-18,173,000,000","33,178,000,000","-11,948,000,000","51,176,000,000","36,539,000,000","42,048,000,000","53,920,000,000","10,667,000,000","41,293,000,000","33,323,000,000","-56,865,000,000","96,143,000,000","-71,430,000,000","-2,416,000,000","31,799,000,000","-5,415,000,000","-17,208,000,000","28,508,000,000","24,804,000,000","424,000,000","7,582,000,000","3,040,000,000","-951,000,000","-1,823,000,000","3,185,000,000","518,000,000","334,000,000","-89,900,000","569,500,000","618,500,000","765,500,000",,,
	OperatingCashFlow,,"-12,837,000,000","36,952,000,000","-8,587,000,000","53,932,000,000","39,737,000,000","45,434,000,000","57,410,000,000","14,271,000,000","44,741,000,000","35,686,000,000","-55,719,000,000","96,143,000,000","-71,430,000,000","13,000,000","31,799,000,000","-2,404,000,000","-14,854,000,000","29,885,000,000","26,578,000,000","2,673,000,000","9,154,000,000","4,845,000,000","667,000,000","2,337,000,000","3,185,000,000","518,000,000","334,000,000","460,100,000","577,300,000","697,300,000","814,800,000",,,
	CapitalExpenditure,,"-5,336,000,000","-3,774,000,000","-3,361,000,000","-2,756,000,000","-3,198,000,000","-3,386,000,000","-3,490,000,000","-3,604,000,000","-3,448,000,000","-2,363,000,000","-1,146,000,000",,,"-2,429,000,000",,"-3,011,000,000","-2,354,000,000","-1,377,000,000","-1,774,000,000","-2,249,000,000","-1,572,000,000","-1,805,000,000","-1,618,000,000","-4,160,000,000",,,,"-550,000,000","-7,800,000","-78,800,000","-49,300,000",,,
	FreeCashFlow,,"-18,173,000,000","33,178,000,000","-11,948,000,000","51,176,000,000","36,539,000,000","42,048,000,000","53,920,000,000","10,667,000,000","41,293,000,000","33,323,000,000","-56,865,000,000","96,143,000,000","-71,430,000,000","-2,416,000,000","31,799,000,000","-5,415,000,000","-17,208,000,000","28,508,000,000","24,804,000,000","424,000,000","7,582,000,000","3,040,000,000","-951,000,000","-1,823,000,000","3,185,000,000","518,000,000","334,000,000","-89,900,000","569,500,000","618,500,000","765,500,000",,,
