name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			IncomeTaxPayable,"736,000,000","1,971,000,000","708,000,000","2,239,000,000","1,560,000,000","1,606,000,000","251,000,000","1,200,000,000","781,000,000",,"1,285,200,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"12,549,000,000","10,151,000,000","10,427,000,000","10,274,000,000","11,216,000,000","10,523,000,000","9,501,000,000","9,737,000,000","9,731,000,000","8,514,000,000","9,453,800,000","9,174,100,000","8,534,900,000","6,653,300,000","5,381,200,000","5,288,100,000","3,772,800,000","3,365,600,000",,,,,,,,,,,,,,,,,
			OtherCurrentLiabilities,,,,,,,,,,,"206,600,000","2,229,900,000","1,275,200,000","4,287,700,000","4,479,200,000","3,853,400,000","3,361,600,000","2,926,500,000","2,369,100,000","2,029,000,000","1,741,100,000","1,762,500,000","1,397,200,000","1,285,300,000","2,161,200,000","2,586,500,000","1,781,400,000","1,330,200,000","1,075,500,000","895,700,000","642,800,000","1,450,200,000","1,357,800,000","1,044,100,000","873,400,000"
			CurrentLiabilities,"22,220,000,000","22,206,000,000","18,614,000,000","17,204,000,000","19,203,000,000","18,766,000,000","17,868,000,000","18,348,000,000","16,245,000,000","15,641,000,000","15,750,700,000","14,318,700,000","12,258,200,000","12,722,700,000","13,303,500,000","11,744,100,000","9,569,600,000","12,375,200,000","11,544,200,000","9,709,600,000","8,758,800,000","6,068,800,000","5,568,600,000","4,829,200,000","5,689,500,000","5,448,600,000","5,895,700,000","3,617,300,000","2,814,300,000","2,827,100,000","1,907,300,000","1,909,000,000","2,208,600,000","1,417,000,000","1,203,400,000"
		TotalNonCurrentLiabilitiesNetMinorityInterest,"36,176,000,000","33,549,000,000","34,689,000,000","37,865,000,000","37,809,000,000","30,778,000,000","35,451,000,000","32,321,000,000","31,940,000,000","33,335,000,000","34,846,400,000","11,709,900,000","15,501,100,000","11,881,300,000","11,218,500,000","11,133,600,000","11,526,300,000","12,057,200,000","11,574,900,000","10,347,400,000","10,174,000,000","9,277,800,000","6,445,400,000","5,183,200,000","4,120,300,000","4,060,200,000","2,865,700,000","1,838,700,000","1,173,400,000","819,000,000","818,900,000","1,362,700,000","1,354,700,000","1,119,100,000","1,064,800,000"
			LongTermDebt,"22,736,000,000","19,806,000,000","21,353,000,000","24,274,000,000","23,929,000,000","18,699,000,000","20,539,000,000","16,254,000,000","15,525,000,000","15,482,000,000","16,074,900,000","3,943,300,000","3,915,800,000","5,551,000,000","5,125,600,000","4,691,500,000","5,096,000,000","4,879,000,000","4,798,600,000","3,600,700,000","3,143,900,000","3,220,800,000","1,346,500,000","1,155,900,000","1,372,800,000","1,145,900,000","1,120,800,000","495,700,000","493,700,000","124,100,000","117,800,000","142,800,000","167,400,000","167,500,000","170,800,000"
			NonCurrentDeferredTaxesLiabilities,"1,470,000,000","1,702,000,000","2,219,000,000","5,077,000,000","6,535,000,000","4,266,000,000","6,776,000,000","16,067,000,000","16,415,000,000","17,853,000,000","18,771,500,000","7,766,600,000","11,585,300,000","6,330,300,000","6,092,900,000","6,442,100,000","6,430,300,000","7,178,200,000","6,776,300,000","6,746,700,000","7,030,100,000","6,057,000,000","5,098,900,000","4,027,300,000","2,747,500,000","2,914,300,000","1,744,900,000","1,343,000,000","679,700,000","694,900,000","701,100,000","676,200,000","652,200,000","542,300,000","572,900,000"
			OtherNonCurrentLiabilities,"11,970,000,000","12,041,000,000","11,117,000,000","8,514,000,000","7,345,000,000","7,813,000,000","8,136,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"543,700,000","535,100,000","409,300,000","321,100,000"
			TotalNonCurrentLiabilitiesNetMinorityInterest,"36,176,000,000","33,549,000,000","34,689,000,000","37,865,000,000","37,809,000,000","30,778,000,000","35,451,000,000","32,321,000,000","31,940,000,000","33,335,000,000","34,846,400,000","11,709,900,000","15,501,100,000","11,881,300,000","11,218,500,000","11,133,600,000","11,526,300,000","12,057,200,000","11,574,900,000","10,347,400,000","10,174,000,000","9,277,800,000","6,445,400,000","5,183,200,000","4,120,300,000","4,060,200,000","2,865,700,000","1,838,700,000","1,173,400,000","819,000,000","818,900,000","1,362,700,000","1,354,700,000","1,119,100,000","1,064,800,000"
		TotalLiabilitiesNetMinorityInterest,"58,396,000,000","55,755,000,000","53,303,000,000","55,069,000,000","57,012,000,000","49,544,000,000","53,319,000,000","50,669,000,000","48,185,000,000","48,976,000,000","50,597,100,000","26,028,600,000","27,759,300,000","24,604,000,000","24,522,000,000","22,877,700,000","21,095,900,000","24,432,400,000","23,119,100,000","20,057,000,000","18,932,800,000","15,346,600,000","12,014,000,000","10,012,400,000","9,809,800,000","9,508,800,000","8,761,400,000","5,456,000,000","3,987,700,000","3,646,100,000","2,726,200,000","3,271,700,000","3,563,300,000","2,536,100,000","2,268,200,000"
	StockholdersEquity,"25,907,000,000","26,701,000,000","34,336,000,000","40,088,000,000","44,676,000,000","48,647,000,000","49,765,000,000","53,020,000,000","54,517,000,000","54,376,000,000","59,058,000,000","18,758,300,000","18,184,700,000","17,559,700,000","17,916,600,000","17,288,200,000","15,576,400,000","18,200,500,000","16,050,100,000","14,832,400,000","13,241,600,000","12,801,800,000","12,613,500,000","11,970,500,000","11,735,700,000","11,139,000,000","10,021,700,000","5,002,900,000","4,916,200,000","3,834,400,000","3,520,600,000","2,855,800,000","2,116,700,000","2,569,100,000","2,634,000,000"
		CapitalStock,"1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,788,000,000","1,781,300,000","29,800,000","29,800,000","29,800,000","29,800,000","29,800,000","29,800,000","29,800,000","29,800,000","29,700,000","29,700,000",,,,,,,,,,,,,,
		RetainedEarnings,"46,602,000,000","42,579,000,000","41,350,000,000","44,133,000,000","45,348,000,000","46,021,000,000","39,257,000,000","39,985,000,000","38,990,000,000","37,536,000,000","41,404,900,000","43,698,800,000","39,140,800,000","39,095,100,000","37,918,900,000","36,626,300,000","34,142,000,000","35,434,900,000","31,489,600,000","27,363,900,000","23,447,900,000","20,186,700,000","17,319,400,000","14,817,700,000","12,740,600,000","10,942,000,000","9,393,200,000","8,466,000,000","7,588,700,000","6,387,300,000","5,394,200,000","4,580,300,000","3,919,800,000","3,378,600,000","2,981,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,193,000,000","-5,545,000,000","-4,910,000,000","-5,226,000,000","-4,148,000,000","-4,323,000,000","-2,197,000,000","-4,682,000,000","-3,132,000,000","-3,216,000,000","-2,766,500,000","-2,553,900,000","-826,100,000","-1,164,300,000","52,300,000","-45,900,000","65,500,000","-98,800,000","10,600,000","30,800,000","8,100,000",,,,,,,,,,,,,,
		StockholdersEquity,"25,907,000,000","26,701,000,000","34,336,000,000","40,088,000,000","44,676,000,000","48,647,000,000","49,765,000,000","53,020,000,000","54,517,000,000","54,376,000,000","59,058,000,000","18,758,300,000","18,184,700,000","17,559,700,000","17,916,600,000","17,288,200,000","15,576,400,000","18,200,500,000","16,050,100,000","14,832,400,000","13,241,600,000","12,801,800,000","12,613,500,000","11,970,500,000","11,735,700,000","11,139,000,000","10,021,700,000","5,002,900,000","4,916,200,000","3,834,400,000","3,520,600,000","2,855,800,000","2,116,700,000","2,569,100,000","2,634,000,000"
	TotalAssets,"84,397,000,000","82,637,000,000","87,872,000,000","95,377,000,000","101,779,000,000","98,335,000,000","105,645,000,000","106,132,000,000","105,128,000,000","105,781,000,000","112,089,700,000","47,195,700,000","48,350,700,000","44,569,800,000","44,845,800,000","42,572,800,000","40,587,500,000","47,561,200,000","44,006,700,000","39,910,400,000","35,634,900,000","31,853,400,000","25,811,900,000","24,293,100,000","23,831,800,000","21,856,600,000","19,927,500,000","11,086,000,000","9,498,500,000","8,029,800,000","6,756,700,000","6,127,500,000","5,680,000,000","5,105,200,000","4,902,200,000"
